panel,true_value,rep,file_path
mu,31.624999999999996,85,figure4_samples\mu_true_31.625000_rep_085.npy
mu,31.624999999999996,86,figure4_samples\mu_true_31.625000_rep_086.npy
mu,31.624999999999996,87,figure4_samples\mu_true_31.625000_rep_087.npy
mu,31.624999999999996,88,figure4_samples\mu_true_31.625000_rep_088.npy
mu,31.624999999999996,89,figure4_samples\mu_true_31.625000_rep_089.npy
mu,31.624999999999996,90,figure4_samples\mu_true_31.625000_rep_090.npy
mu,31.624999999999996,91,figure4_samples\mu_true_31.625000_rep_091.npy
mu,31.624999999999996,92,figure4_samples\mu_true_31.625000_rep_092.npy
mu,31.624999999999996,93,figure4_samples\mu_true_31.625000_rep_093.npy
mu,31.624999999999996,94,figure4_samples\mu_true_31.625000_rep_094.npy
mu,31.624999999999996,95,figure4_samples\mu_true_31.625000_rep_095.npy
mu,31.624999999999996,96,figure4_samples\mu_true_31.625000_rep_096.npy
mu,31.624999999999996,97,figure4_samples\mu_true_31.625000_rep_097.npy
mu,31.624999999999996,98,figure4_samples\mu_true_31.625000_rep_098.npy
mu,31.624999999999996,99,figure4_samples\mu_true_31.625000_rep_099.npy
mu,33.666666666666664,0,figure4_samples\mu_true_33.666667_rep_000.npy
mu,33.666666666666664,1,figure4_samples\mu_true_33.666667_rep_001.npy
mu,33.666666666666664,2,figure4_samples\mu_true_33.666667_rep_002.npy
mu,33.666666666666664,3,figure4_samples\mu_true_33.666667_rep_003.npy
mu,33.666666666666664,4,figure4_samples\mu_true_33.666667_rep_004.npy
mu,33.666666666666664,5,figure4_samples\mu_true_33.666667_rep_005.npy
mu,33.666666666666664,6,figure4_samples\mu_true_33.666667_rep_006.npy
mu,33.666666666666664,7,figure4_samples\mu_true_33.666667_rep_007.npy
mu,33.666666666666664,8,figure4_samples\mu_true_33.666667_rep_008.npy
mu,33.666666666666664,9,figure4_samples\mu_true_33.666667_rep_009.npy
mu,33.666666666666664,10,figure4_samples\mu_true_33.666667_rep_010.npy
mu,33.666666666666664,11,figure4_samples\mu_true_33.666667_rep_011.npy
mu,33.666666666666664,12,figure4_samples\mu_true_33.666667_rep_012.npy
mu,33.666666666666664,13,figure4_samples\mu_true_33.666667_rep_013.npy
mu,33.666666666666664,14,figure4_samples\mu_true_33.666667_rep_014.npy
mu,33.666666666666664,15,figure4_samples\mu_true_33.666667_rep_015.npy
mu,33.666666666666664,16,figure4_samples\mu_true_33.666667_rep_016.npy
mu,33.666666666666664,17,figure4_samples\mu_true_33.666667_rep_017.npy
mu,33.666666666666664,18,figure4_samples\mu_true_33.666667_rep_018.npy
mu,33.666666666666664,19,figure4_samples\mu_true_33.666667_rep_019.npy
mu,33.666666666666664,20,figure4_samples\mu_true_33.666667_rep_020.npy
mu,33.666666666666664,21,figure4_samples\mu_true_33.666667_rep_021.npy
mu,33.666666666666664,22,figure4_samples\mu_true_33.666667_rep_022.npy
mu,33.666666666666664,23,figure4_samples\mu_true_33.666667_rep_023.npy
mu,33.666666666666664,24,figure4_samples\mu_true_33.666667_rep_024.npy
mu,33.666666666666664,25,figure4_samples\mu_true_33.666667_rep_025.npy
mu,33.666666666666664,26,figure4_samples\mu_true_33.666667_rep_026.npy
mu,33.666666666666664,27,figure4_samples\mu_true_33.666667_rep_027.npy
mu,33.666666666666664,28,figure4_samples\mu_true_33.666667_rep_028.npy
mu,33.666666666666664,29,figure4_samples\mu_true_33.666667_rep_029.npy
mu,33.666666666666664,30,figure4_samples\mu_true_33.666667_rep_030.npy
mu,33.666666666666664,31,figure4_samples\mu_true_33.666667_rep_031.npy
mu,33.666666666666664,32,figure4_samples\mu_true_33.666667_rep_032.npy
mu,33.666666666666664,33,figure4_samples\mu_true_33.666667_rep_033.npy
mu,33.666666666666664,34,figure4_samples\mu_true_33.666667_rep_034.npy
mu,33.666666666666664,35,figure4_samples\mu_true_33.666667_rep_035.npy
mu,33.666666666666664,36,figure4_samples\mu_true_33.666667_rep_036.npy
mu,33.666666666666664,37,figure4_samples\mu_true_33.666667_rep_037.npy
mu,33.666666666666664,38,figure4_samples\mu_true_33.666667_rep_038.npy
mu,33.666666666666664,39,figure4_samples\mu_true_33.666667_rep_039.npy
mu,33.666666666666664,40,figure4_samples\mu_true_33.666667_rep_040.npy
mu,33.666666666666664,41,figure4_samples\mu_true_33.666667_rep_041.npy
mu,33.666666666666664,42,figure4_samples\mu_true_33.666667_rep_042.npy
mu,33.666666666666664,43,figure4_samples\mu_true_33.666667_rep_043.npy
mu,33.666666666666664,44,figure4_samples\mu_true_33.666667_rep_044.npy
mu,33.666666666666664,45,figure4_samples\mu_true_33.666667_rep_045.npy
mu,33.666666666666664,46,figure4_samples\mu_true_33.666667_rep_046.npy
mu,33.666666666666664,47,figure4_samples\mu_true_33.666667_rep_047.npy
mu,33.666666666666664,48,figure4_samples\mu_true_33.666667_rep_048.npy
mu,33.666666666666664,49,figure4_samples\mu_true_33.666667_rep_049.npy
mu,33.666666666666664,50,figure4_samples\mu_true_33.666667_rep_050.npy
mu,33.666666666666664,51,figure4_samples\mu_true_33.666667_rep_051.npy
mu,33.666666666666664,52,figure4_samples\mu_true_33.666667_rep_052.npy
mu,33.666666666666664,53,figure4_samples\mu_true_33.666667_rep_053.npy
mu,33.666666666666664,54,figure4_samples\mu_true_33.666667_rep_054.npy
mu,33.666666666666664,55,figure4_samples\mu_true_33.666667_rep_055.npy
mu,33.666666666666664,56,figure4_samples\mu_true_33.666667_rep_056.npy
mu,33.666666666666664,57,figure4_samples\mu_true_33.666667_rep_057.npy
mu,33.666666666666664,58,figure4_samples\mu_true_33.666667_rep_058.npy
mu,33.666666666666664,59,figure4_samples\mu_true_33.666667_rep_059.npy
mu,33.666666666666664,60,figure4_samples\mu_true_33.666667_rep_060.npy
mu,33.666666666666664,61,figure4_samples\mu_true_33.666667_rep_061.npy
mu,33.666666666666664,62,figure4_samples\mu_true_33.666667_rep_062.npy
mu,33.666666666666664,63,figure4_samples\mu_true_33.666667_rep_063.npy
mu,33.666666666666664,64,figure4_samples\mu_true_33.666667_rep_064.npy
mu,33.666666666666664,65,figure4_samples\mu_true_33.666667_rep_065.npy
mu,33.666666666666664,66,figure4_samples\mu_true_33.666667_rep_066.npy
mu,33.666666666666664,67,figure4_samples\mu_true_33.666667_rep_067.npy
mu,33.666666666666664,68,figure4_samples\mu_true_33.666667_rep_068.npy
mu,33.666666666666664,69,figure4_samples\mu_true_33.666667_rep_069.npy
mu,33.666666666666664,70,figure4_samples\mu_true_33.666667_rep_070.npy
mu,33.666666666666664,71,figure4_samples\mu_true_33.666667_rep_071.npy
mu,33.666666666666664,72,figure4_samples\mu_true_33.666667_rep_072.npy
mu,33.666666666666664,73,figure4_samples\mu_true_33.666667_rep_073.npy
mu,33.666666666666664,74,figure4_samples\mu_true_33.666667_rep_074.npy
mu,33.666666666666664,75,figure4_samples\mu_true_33.666667_rep_075.npy
mu,33.666666666666664,76,figure4_samples\mu_true_33.666667_rep_076.npy
mu,33.666666666666664,77,figure4_samples\mu_true_33.666667_rep_077.npy
mu,33.666666666666664,78,figure4_samples\mu_true_33.666667_rep_078.npy
mu,33.666666666666664,79,figure4_samples\mu_true_33.666667_rep_079.npy
mu,33.666666666666664,80,figure4_samples\mu_true_33.666667_rep_080.npy
mu,33.666666666666664,81,figure4_samples\mu_true_33.666667_rep_081.npy
mu,33.666666666666664,82,figure4_samples\mu_true_33.666667_rep_082.npy
mu,33.666666666666664,83,figure4_samples\mu_true_33.666667_rep_083.npy
mu,33.666666666666664,84,figure4_samples\mu_true_33.666667_rep_084.npy
mu,33.666666666666664,85,figure4_samples\mu_true_33.666667_rep_085.npy
mu,33.666666666666664,86,figure4_samples\mu_true_33.666667_rep_086.npy
mu,33.666666666666664,87,figure4_samples\mu_true_33.666667_rep_087.npy
mu,33.666666666666664,88,figure4_samples\mu_true_33.666667_rep_088.npy
mu,33.666666666666664,89,figure4_samples\mu_true_33.666667_rep_089.npy
mu,33.666666666666664,90,figure4_samples\mu_true_33.666667_rep_090.npy
mu,33.666666666666664,91,figure4_samples\mu_true_33.666667_rep_091.npy
mu,33.666666666666664,92,figure4_samples\mu_true_33.666667_rep_092.npy
mu,33.666666666666664,93,figure4_samples\mu_true_33.666667_rep_093.npy
mu,33.666666666666664,94,figure4_samples\mu_true_33.666667_rep_094.npy
mu,33.666666666666664,95,figure4_samples\mu_true_33.666667_rep_095.npy
mu,33.666666666666664,96,figure4_samples\mu_true_33.666667_rep_096.npy
mu,33.666666666666664,97,figure4_samples\mu_true_33.666667_rep_097.npy
mu,33.666666666666664,98,figure4_samples\mu_true_33.666667_rep_098.npy
mu,33.666666666666664,99,figure4_samples\mu_true_33.666667_rep_099.npy
mu,35.70833333333333,0,figure4_samples\mu_true_35.708333_rep_000.npy
mu,35.70833333333333,1,figure4_samples\mu_true_35.708333_rep_001.npy
mu,35.70833333333333,2,figure4_samples\mu_true_35.708333_rep_002.npy
mu,35.70833333333333,3,figure4_samples\mu_true_35.708333_rep_003.npy
mu,35.70833333333333,4,figure4_samples\mu_true_35.708333_rep_004.npy
mu,35.70833333333333,5,figure4_samples\mu_true_35.708333_rep_005.npy
mu,35.70833333333333,6,figure4_samples\mu_true_35.708333_rep_006.npy
mu,35.70833333333333,7,figure4_samples\mu_true_35.708333_rep_007.npy
mu,35.70833333333333,8,figure4_samples\mu_true_35.708333_rep_008.npy
mu,35.70833333333333,9,figure4_samples\mu_true_35.708333_rep_009.npy
mu,35.70833333333333,10,figure4_samples\mu_true_35.708333_rep_010.npy
mu,35.70833333333333,11,figure4_samples\mu_true_35.708333_rep_011.npy
mu,35.70833333333333,12,figure4_samples\mu_true_35.708333_rep_012.npy
mu,35.70833333333333,13,figure4_samples\mu_true_35.708333_rep_013.npy
mu,35.70833333333333,14,figure4_samples\mu_true_35.708333_rep_014.npy
mu,35.70833333333333,15,figure4_samples\mu_true_35.708333_rep_015.npy
mu,35.70833333333333,16,figure4_samples\mu_true_35.708333_rep_016.npy
mu,35.70833333333333,17,figure4_samples\mu_true_35.708333_rep_017.npy
mu,35.70833333333333,18,figure4_samples\mu_true_35.708333_rep_018.npy
mu,35.70833333333333,19,figure4_samples\mu_true_35.708333_rep_019.npy
mu,35.70833333333333,20,figure4_samples\mu_true_35.708333_rep_020.npy
mu,35.70833333333333,21,figure4_samples\mu_true_35.708333_rep_021.npy
mu,35.70833333333333,22,figure4_samples\mu_true_35.708333_rep_022.npy
mu,35.70833333333333,23,figure4_samples\mu_true_35.708333_rep_023.npy
mu,35.70833333333333,24,figure4_samples\mu_true_35.708333_rep_024.npy
mu,35.70833333333333,25,figure4_samples\mu_true_35.708333_rep_025.npy
mu,35.70833333333333,26,figure4_samples\mu_true_35.708333_rep_026.npy
mu,35.70833333333333,27,figure4_samples\mu_true_35.708333_rep_027.npy
mu,35.70833333333333,28,figure4_samples\mu_true_35.708333_rep_028.npy
mu,35.70833333333333,29,figure4_samples\mu_true_35.708333_rep_029.npy
mu,35.70833333333333,30,figure4_samples\mu_true_35.708333_rep_030.npy
mu,35.70833333333333,31,figure4_samples\mu_true_35.708333_rep_031.npy
mu,35.70833333333333,32,figure4_samples\mu_true_35.708333_rep_032.npy
mu,35.70833333333333,33,figure4_samples\mu_true_35.708333_rep_033.npy
mu,35.70833333333333,34,figure4_samples\mu_true_35.708333_rep_034.npy
mu,35.70833333333333,35,figure4_samples\mu_true_35.708333_rep_035.npy
mu,35.70833333333333,36,figure4_samples\mu_true_35.708333_rep_036.npy
mu,35.70833333333333,37,figure4_samples\mu_true_35.708333_rep_037.npy
mu,35.70833333333333,38,figure4_samples\mu_true_35.708333_rep_038.npy
mu,35.70833333333333,39,figure4_samples\mu_true_35.708333_rep_039.npy
mu,35.70833333333333,40,figure4_samples\mu_true_35.708333_rep_040.npy
mu,35.70833333333333,41,figure4_samples\mu_true_35.708333_rep_041.npy
mu,35.70833333333333,42,figure4_samples\mu_true_35.708333_rep_042.npy
mu,35.70833333333333,43,figure4_samples\mu_true_35.708333_rep_043.npy
mu,35.70833333333333,44,figure4_samples\mu_true_35.708333_rep_044.npy
mu,35.70833333333333,45,figure4_samples\mu_true_35.708333_rep_045.npy
mu,35.70833333333333,46,figure4_samples\mu_true_35.708333_rep_046.npy
mu,35.70833333333333,47,figure4_samples\mu_true_35.708333_rep_047.npy
mu,35.70833333333333,48,figure4_samples\mu_true_35.708333_rep_048.npy
mu,35.70833333333333,49,figure4_samples\mu_true_35.708333_rep_049.npy
mu,35.70833333333333,50,figure4_samples\mu_true_35.708333_rep_050.npy
mu,35.70833333333333,51,figure4_samples\mu_true_35.708333_rep_051.npy
mu,35.70833333333333,52,figure4_samples\mu_true_35.708333_rep_052.npy
mu,35.70833333333333,53,figure4_samples\mu_true_35.708333_rep_053.npy
mu,35.70833333333333,54,figure4_samples\mu_true_35.708333_rep_054.npy
mu,35.70833333333333,55,figure4_samples\mu_true_35.708333_rep_055.npy
mu,35.70833333333333,56,figure4_samples\mu_true_35.708333_rep_056.npy
mu,35.70833333333333,57,figure4_samples\mu_true_35.708333_rep_057.npy
mu,35.70833333333333,58,figure4_samples\mu_true_35.708333_rep_058.npy
mu,35.70833333333333,59,figure4_samples\mu_true_35.708333_rep_059.npy
mu,35.70833333333333,60,figure4_samples\mu_true_35.708333_rep_060.npy
mu,35.70833333333333,61,figure4_samples\mu_true_35.708333_rep_061.npy
mu,35.70833333333333,62,figure4_samples\mu_true_35.708333_rep_062.npy
mu,35.70833333333333,63,figure4_samples\mu_true_35.708333_rep_063.npy
mu,35.70833333333333,64,figure4_samples\mu_true_35.708333_rep_064.npy
mu,35.70833333333333,65,figure4_samples\mu_true_35.708333_rep_065.npy
mu,35.70833333333333,66,figure4_samples\mu_true_35.708333_rep_066.npy
mu,35.70833333333333,67,figure4_samples\mu_true_35.708333_rep_067.npy
mu,35.70833333333333,68,figure4_samples\mu_true_35.708333_rep_068.npy
mu,35.70833333333333,69,figure4_samples\mu_true_35.708333_rep_069.npy
mu,35.70833333333333,70,figure4_samples\mu_true_35.708333_rep_070.npy
mu,35.70833333333333,71,figure4_samples\mu_true_35.708333_rep_071.npy
mu,35.70833333333333,72,figure4_samples\mu_true_35.708333_rep_072.npy
mu,35.70833333333333,73,figure4_samples\mu_true_35.708333_rep_073.npy
mu,35.70833333333333,74,figure4_samples\mu_true_35.708333_rep_074.npy
mu,35.70833333333333,75,figure4_samples\mu_true_35.708333_rep_075.npy
mu,35.70833333333333,76,figure4_samples\mu_true_35.708333_rep_076.npy
mu,35.70833333333333,77,figure4_samples\mu_true_35.708333_rep_077.npy
mu,35.70833333333333,78,figure4_samples\mu_true_35.708333_rep_078.npy
mu,35.70833333333333,79,figure4_samples\mu_true_35.708333_rep_079.npy
mu,35.70833333333333,80,figure4_samples\mu_true_35.708333_rep_080.npy
mu,35.70833333333333,81,figure4_samples\mu_true_35.708333_rep_081.npy
mu,35.70833333333333,82,figure4_samples\mu_true_35.708333_rep_082.npy
mu,35.70833333333333,83,figure4_samples\mu_true_35.708333_rep_083.npy
mu,35.70833333333333,84,figure4_samples\mu_true_35.708333_rep_084.npy
mu,35.70833333333333,85,figure4_samples\mu_true_35.708333_rep_085.npy
mu,35.70833333333333,86,figure4_samples\mu_true_35.708333_rep_086.npy
mu,35.70833333333333,87,figure4_samples\mu_true_35.708333_rep_087.npy
mu,35.70833333333333,88,figure4_samples\mu_true_35.708333_rep_088.npy
mu,35.70833333333333,89,figure4_samples\mu_true_35.708333_rep_089.npy
mu,35.70833333333333,90,figure4_samples\mu_true_35.708333_rep_090.npy
mu,35.70833333333333,91,figure4_samples\mu_true_35.708333_rep_091.npy
mu,35.70833333333333,92,figure4_samples\mu_true_35.708333_rep_092.npy
mu,35.70833333333333,93,figure4_samples\mu_true_35.708333_rep_093.npy
mu,35.70833333333333,94,figure4_samples\mu_true_35.708333_rep_094.npy
mu,35.70833333333333,95,figure4_samples\mu_true_35.708333_rep_095.npy
mu,35.70833333333333,96,figure4_samples\mu_true_35.708333_rep_096.npy
mu,35.70833333333333,97,figure4_samples\mu_true_35.708333_rep_097.npy
mu,35.70833333333333,98,figure4_samples\mu_true_35.708333_rep_098.npy
mu,35.70833333333333,99,figure4_samples\mu_true_35.708333_rep_099.npy
mu,37.75,0,figure4_samples\mu_true_37.750000_rep_000.npy
mu,37.75,1,figure4_samples\mu_true_37.750000_rep_001.npy
mu,37.75,2,figure4_samples\mu_true_37.750000_rep_002.npy
mu,37.75,3,figure4_samples\mu_true_37.750000_rep_003.npy
mu,37.75,4,figure4_samples\mu_true_37.750000_rep_004.npy
mu,37.75,5,figure4_samples\mu_true_37.750000_rep_005.npy
mu,37.75,6,figure4_samples\mu_true_37.750000_rep_006.npy
mu,37.75,7,figure4_samples\mu_true_37.750000_rep_007.npy
mu,37.75,8,figure4_samples\mu_true_37.750000_rep_008.npy
mu,37.75,9,figure4_samples\mu_true_37.750000_rep_009.npy
mu,37.75,10,figure4_samples\mu_true_37.750000_rep_010.npy
mu,37.75,11,figure4_samples\mu_true_37.750000_rep_011.npy
mu,37.75,12,figure4_samples\mu_true_37.750000_rep_012.npy
mu,37.75,13,figure4_samples\mu_true_37.750000_rep_013.npy
mu,37.75,14,figure4_samples\mu_true_37.750000_rep_014.npy
mu,37.75,15,figure4_samples\mu_true_37.750000_rep_015.npy
mu,37.75,16,figure4_samples\mu_true_37.750000_rep_016.npy
mu,37.75,17,figure4_samples\mu_true_37.750000_rep_017.npy
mu,37.75,18,figure4_samples\mu_true_37.750000_rep_018.npy
mu,37.75,19,figure4_samples\mu_true_37.750000_rep_019.npy
mu,37.75,20,figure4_samples\mu_true_37.750000_rep_020.npy
mu,37.75,21,figure4_samples\mu_true_37.750000_rep_021.npy
mu,37.75,22,figure4_samples\mu_true_37.750000_rep_022.npy
mu,37.75,23,figure4_samples\mu_true_37.750000_rep_023.npy
mu,37.75,24,figure4_samples\mu_true_37.750000_rep_024.npy
mu,37.75,25,figure4_samples\mu_true_37.750000_rep_025.npy
mu,37.75,26,figure4_samples\mu_true_37.750000_rep_026.npy
mu,37.75,27,figure4_samples\mu_true_37.750000_rep_027.npy
mu,37.75,28,figure4_samples\mu_true_37.750000_rep_028.npy
mu,37.75,29,figure4_samples\mu_true_37.750000_rep_029.npy
mu,37.75,30,figure4_samples\mu_true_37.750000_rep_030.npy
mu,37.75,31,figure4_samples\mu_true_37.750000_rep_031.npy
mu,37.75,32,figure4_samples\mu_true_37.750000_rep_032.npy
mu,37.75,33,figure4_samples\mu_true_37.750000_rep_033.npy
mu,37.75,34,figure4_samples\mu_true_37.750000_rep_034.npy
mu,37.75,35,figure4_samples\mu_true_37.750000_rep_035.npy
mu,37.75,36,figure4_samples\mu_true_37.750000_rep_036.npy
mu,37.75,37,figure4_samples\mu_true_37.750000_rep_037.npy
mu,37.75,38,figure4_samples\mu_true_37.750000_rep_038.npy
mu,37.75,39,figure4_samples\mu_true_37.750000_rep_039.npy
mu,37.75,40,figure4_samples\mu_true_37.750000_rep_040.npy
mu,37.75,41,figure4_samples\mu_true_37.750000_rep_041.npy
mu,37.75,42,figure4_samples\mu_true_37.750000_rep_042.npy
mu,37.75,43,figure4_samples\mu_true_37.750000_rep_043.npy
mu,37.75,44,figure4_samples\mu_true_37.750000_rep_044.npy
mu,37.75,45,figure4_samples\mu_true_37.750000_rep_045.npy
mu,37.75,46,figure4_samples\mu_true_37.750000_rep_046.npy
mu,37.75,47,figure4_samples\mu_true_37.750000_rep_047.npy
mu,37.75,48,figure4_samples\mu_true_37.750000_rep_048.npy
mu,37.75,49,figure4_samples\mu_true_37.750000_rep_049.npy
mu,37.75,50,figure4_samples\mu_true_37.750000_rep_050.npy
mu,37.75,51,figure4_samples\mu_true_37.750000_rep_051.npy
mu,37.75,52,figure4_samples\mu_true_37.750000_rep_052.npy
mu,37.75,53,figure4_samples\mu_true_37.750000_rep_053.npy
mu,37.75,54,figure4_samples\mu_true_37.750000_rep_054.npy
mu,37.75,55,figure4_samples\mu_true_37.750000_rep_055.npy
mu,37.75,56,figure4_samples\mu_true_37.750000_rep_056.npy
mu,37.75,57,figure4_samples\mu_true_37.750000_rep_057.npy
mu,37.75,58,figure4_samples\mu_true_37.750000_rep_058.npy
mu,37.75,59,figure4_samples\mu_true_37.750000_rep_059.npy
mu,37.75,60,figure4_samples\mu_true_37.750000_rep_060.npy
mu,37.75,61,figure4_samples\mu_true_37.750000_rep_061.npy
mu,37.75,62,figure4_samples\mu_true_37.750000_rep_062.npy
mu,37.75,63,figure4_samples\mu_true_37.750000_rep_063.npy
mu,37.75,64,figure4_samples\mu_true_37.750000_rep_064.npy
mu,37.75,65,figure4_samples\mu_true_37.750000_rep_065.npy
mu,37.75,66,figure4_samples\mu_true_37.750000_rep_066.npy
mu,37.75,67,figure4_samples\mu_true_37.750000_rep_067.npy
mu,37.75,68,figure4_samples\mu_true_37.750000_rep_068.npy
mu,37.75,69,figure4_samples\mu_true_37.750000_rep_069.npy
mu,37.75,70,figure4_samples\mu_true_37.750000_rep_070.npy
mu,37.75,71,figure4_samples\mu_true_37.750000_rep_071.npy
mu,37.75,72,figure4_samples\mu_true_37.750000_rep_072.npy
mu,37.75,73,figure4_samples\mu_true_37.750000_rep_073.npy
mu,37.75,74,figure4_samples\mu_true_37.750000_rep_074.npy
mu,37.75,75,figure4_samples\mu_true_37.750000_rep_075.npy
mu,37.75,76,figure4_samples\mu_true_37.750000_rep_076.npy
